Moslem|[ˈmɔzləm]|n.伊斯兰教徒,回教徒|0|0
Mosquito|[məˈskiːtəʊ]|n.蚊子|0|0
Mr.|[ˈmɪstə(r)]|(mister)n.先生（用于姓名前）|0|0
Mrs.|[ˈmɪsɪz]|(mistress)n.夫人,太太（称呼已婚妇女）|0|0
Ms.|[mɪz]|n.女士(用在婚姻状况不明的女子姓名前)|0|0
NewYork|[njuːjɔːk]|n.纽约|0|0
NewZealand|[njuː'ziːlənd]|*n.新西兰|0|0
NewZealander|[njuː'ziːləndə]|n.新西兰人|0|0
No. |[ˈnʌmbə(r)]|(缩)“＝”numbern.数字;号码|0|0
November |[nəʊˈvembə(r)]|n.11月|0|0
OK|[əʊˈkeɪ]|ad.（口语）好,对,不错|0|0
Oceania|[,əʊʃɪ'eɪnɪə]|n.大洋洲|0|0
October |[ɔkˈtəʊbə(r)]|n.10月|0|0
Olympic(s)|[əˈlɪmpɪk]|a.&n.奥林匹克|0|0
OlympicGames |[əˈlɪmpɪkɡeɪms]|n.奥运会|0|0
Ottawa|[ˈɔtəwə]|n.渥太华|0|0
P.C.|[piːsiː]|(缩)“＝”personalcomputer个人电脑|0|0
P.E.|[piːiː]|(缩)“＝”physicaleducation体育|0|0
P.M.|[piːem]|n.下午,午后|0|0
PM|[piːem]|n.下午,午后|0|0
Pacific|[pəˈsɪfɪk]|a.太平洋的|0|0
Paris|[ˈpærɪs]|n.巴黎|0|0
Russia|[ˈrʌʃə]|*n.俄罗斯，俄国|0|0
Russian|[ˈrʌʃ(ə)n]|a.俄国人的，俄语的n.俄国人，俄语|0|0
Saturday|[ˈsætədeɪ,ˈsætədɪ]|n.星期六|0|0
Scotland |[ˈskɔtlənd]|*n.苏格兰|0|0
Scottish |[ˈskɔtɪʃ]|a.苏格兰（人）的n.苏格兰人|0|0
Scratch|[krætʃ]|v./n.划破，划痕，划伤|0|0
September |[səpˈtembə(r)]|n.9月|0|0
Shanghai |[ʃæŋˈhaɪ]|n.上海|0|0
Spain|[speɪn]|n.西班牙|0|0
Spanish|[ˈspænɪʃ]|a.西班牙人的，西班牙的，西班牙语的n.西班牙语|0|0
Sunday |[ˈsʌndeɪ]|n.星期日|0|0
Swiss |[swɪŋ]|a.瑞士人的n.瑞士人|0|0
Switzerland |[ˈswɪtsələnd]|*n.瑞士|0|0
T-shirt|[tiː-ʃɜːt]|n.T恤衫|0|0
TRUE|[truː]|a.真的，真实的；忠诚的|0|0
TV|[‚tiː'viː]|(缩)“＝”televisionn.电视机|0|0
Thursday|[ˈθɜːzdeɪ]|n.星期四|0|0
Tibet|[tɪ'bet]|n.西藏|0|0
Tibeta|[tɪ'betən]|n.西藏人；西藏语|0|0
Tokyo|[ˈtəʊkjəʊ]|n.东京|0|0
Tuesday|[ˈtjuːzdeɪ]|n.星期二|0|0
U.K./UK(缩)“＝”UnitedKingdom|[juːˈkeɪ]|n.英国，联合王国|0|0
U.N.|[juːˈən]|[UN(缩)“＝”theUnitedNationsn.联合国|0|0
U.S.A.|[juːesˈeɪ]|(USA(缩)“＝”theUnitedStatesofAmerica)n.美国（美利坚合众国）|0|0
VCD“＝”versatilecompactdisk|[]|n.影碟光盘|0|0
Wednesday|[ˈwenzdeɪ]|n.星期三|0|0
X-ray|[eks-reɪ]|n.X射线；X光|0|0
a(an)|[ə,eɪ(ən)]|art.一（个、件……）|0|0
abandon |[əˈbændən]|v.抛弃，舍弃，放弃|0|0
ability |[əˈbɪlɪtɪ]|n.能力；才能|0|0
able|[ˈeɪb(ə)l]|a.能够；有能力的|0|0
abnormal|[æbˈnɔːm(ə)l]|a.反常的，变态的|0|0
aboard |[əˈbɔːd]|prep.上（船，飞机，火车，汽车等）|0|0
abolish |[əˈbɔlɪʃ]|v.废除，废止|0|0
abortion |[əˈbɔːʃ(ə)n]|v.人工流产，堕胎|0|0
about |[əˈbaʊt]|ad.大约；到处；四处prep.关于；在各处；四处|0|0
above|[əˈbʌv]|prep.在……上面a.上面的ad.在……之上|0|0
abroad |[əˈbrɔːd]|ad.到（在）国外|0|0
abrupt |[əˈbrʌpt]|a.突然的，意外的，粗鲁|0|0
absence |[ˈæbsəns]|n.不在，缺席|0|0
absent|[ˈæbsənt]|a.缺席，不在|0|0
absolute|[ˈæbsəluːt]|a.完全，全部，绝对的|0|0
absorb|[əbˈsɔːb]|v.吸收，使全神贯注|0|0
abstract|[ˈæbstrækt]|a./n.抽象的（作品）|0|0
absurd|[əbˈsɜːd]|a.荒谬的，怪诞不经的|0|0
abundant|[əˈbʌndənt]|a.大量,丰盛的,充裕的|0|0
abuse|[əˈbjuːz]|v.（酗酒）滥用,虐待,恶语|0|0
academic|[ækəˈdemɪk]|a./n.学术的，教学的|0|0
academy|[əˈkædəmɪ]|n.专科学院,（美）私立学校|0|0
acanopener |[ˈəʊpənə(r)]|开罐器|0|0
accelerate|[əkˈseləreɪt]|v.（使）加速，加快|0|0
accent|[ˈæksənt]|n.口音，音调|0|0
accept|[əkˈsept]|vt.接受|0|0
access|[ˈækses]|n./v.通道,入径,存取(计算机文件)|0|0
accessible|[əkˈsesɪb(ə)l]|a.可到达的，可接受的，易相处的）|0|0
accident |[ˈæksɪdənt]|n.事故，意外的事|0|0
accommodation |[əkɔməˈdeɪʃ(ə)n]|n.住宿，膳宿|0|0
accompany |[əˈkʌmpənɪ]|v.陪同，陪伴，与…同时发生|0|0
accomplish |[əˈkʌmplɪʃ]|v.完成|0|0
accordingto |[əˈkɔːdɪŋtʊ]|ad.按照，根据|0|0
accountant |[əˈkaʊnt(ə)nt]|n.会计，会计师|0|0
account |[əˈkaʊnt]|n.账目;描述|0|0
accumulate|[əˈkjuːmjʊleɪt]|v.积累，积聚|0|0
accuracy|[ˈækjʊrəsɪ]|n.准确，精确|0|0
accuse |[əˈkjuːz]|v.正确无误的,精确的|0|0
accustomed |[əˈkʌstəmd]|a.习惯于,惯常的|0|0
ache |[eɪk]|vi.&n.痛，疼痛|0|0
achievement |[əˈtʃiːvmənt]|n.成就,成绩,功绩|0|0
achieve |[əˈtʃiːv]|vt.达到，取得|0|0
acid |[ˈæsɪd]|a.酸的|0|0
acknowledge|[əkˈnɔlɪdʒ]|v.承认|0|0
acquaintance |[əˈkweɪntəns]|n.熟人，(与某人)认识|0|0
acquire |[əˈkwaɪə(r)]|v.获得，得到|0|0
acquisition |[ækwɪˈzɪʃ(ə)n]|n.获得，得到|0|0
acre |[ˈeɪkə(r)]|n.英亩|0|0
across |[əˈkrɔs]|prep.横过，穿过|0|0
action |[ˈækʃ(ə)n]|n.行动|0|0
active |[ˈæktɪv]|a.积极的，主动的|0|0
activity |[ækˈtɪvɪtɪ]|n.活动|0|0
actor |[ˈæktə(r)]|n.男演员|0|0
actress |[ˈæktrɪs]|n.女演员|0|0
actual |[ˈæktʃʊəl]|a.实际的；现实的|0|0
act |[ækt]|n.法令，条例v.（戏）表演，扮演（角色），演出（戏）；行动，做事|0|0
acute|[ə'kjuːt]|a.十分严重的,（病）急性的|0|0
ad|[æd]|.离开；（电自来水）停了,中断|0|0
ad.|[æd]|(用于否定句或短语后)也|0|0
adaptation |[ədæpˈteɪʃ(ə)n]|n.适应，改编本|0|0
adapt |[əˈdæpt]|v.使适应，适合，改编|0|0
addicted |[əˈdɪktɪd]|a.上瘾，成瘾，入迷|0|0
addition |[əˈdɪʃ(ə)n]|n.增加;（算数用语）加|0|0
address |[əˈdres]|n.地址|0|0
add |[æd]|vt.添加，增加|0|0
adequate |[ˈædɪkwət]|a.合适的，合乎需要的|0|0
adjustment |[əˈdʒʌstmənt]|n.调整，适应|0|0
adjust |[əˈdʒʌst]|v.调整,调节,适应,习惯|0|0
administration |[ədmɪnɪˈstreɪʃ(ə)n]|n.管理,行政部门|0|0
admirable |[ˈædmərəb(ə)l]|a.值得赞赏的,可钦佩的|0|0
admire |[ədˈmaɪə(r)]|v.钦佩；羡慕|0|0
admission |[ədˈmɪʃ(ə)n]|n.准入,接纳|0|0
admit |[ədˈmɪt]|vt.承认，准许（入场，入学，入会）|0|0
adolescence |[ædəʊ'lesns]|n.青春，青春期|0|0
adolescent |[ædəˈlesənt]|n.青少年|0|0
adopt |[əˈdɔpt]|v.收养，领养|0|0
adore |[əˈdɔː(r)]|v.（不用于进行时）热爱，爱慕某人|0|0
adult |[ˈædʌlt]|n.成年人|0|0
advance |[ədˈvɑːns;(US)ədˈvæns]|v.推进，促进；前进|0|0
advantage |[ədˈvɑːntɪdʒ]|n.优点；好处|0|0
adventure |[ədˈventʃə(r)]|n.冒险；奇遇|0|0
advertisement |[ədˈvɜːtɪsmənt]|n.广告|0|0
advertise |[ˈædvətaɪz]|vt.为……做广告|0|0
advice |[ədˈvaɪs]|n.忠告，劝告，建议|0|0
advise |[ədˈvaɪz]|vt.忠告，劝告，建议|0|0
advocate |[ˈædvəkət]|v.拥护，支持，提倡|0|0
ad |[æd]|(缩)“＝”advertisementn.广告|0|0
aeroplane |[`erə,pleɪn]|n.(英)飞机|0|0
affair |[əˈfeə(r)]|n.事，事情|0|0
affection |[əˈfekʃ(ə)n]|n.喜爱，钟爱|0|0
affect |[əˈfekt]|vt.影响|0|0
afford |[əˈfɔːd]|vt.负担得起（…的费用）；抽得出（时间）；提供|0|0
afraid |[əˈfreɪd]|a.害怕的；担心|0|0
afternoon |[ɑːftəˈnuːn]|n.下午，午后|0|0
afterward(s)|[ˈɑːftəwəd(z)]|ad.后来|0|0
after |['ɑːftə]|ad.在后；后来prep.在…之后；在后面conj.在…以后|0|0
against |[əˈɡeɪnst]|prep.对着，反对|0|0
again |[əˈɡeɪn]|ad.再一次；再，又|0|0
agarbagecan |[ˈɡɑːbɪdʒ]|（美）垃圾桶|0|0
agency |[ˈeɪdʒənsɪ]|n.代理机构|0|0
agenda |[əˈdʒendə]|n.（会议）议程表，议事日程|0|0
agent |[ˈeɪdʒənt]|n.代理人，经济人|0|0
age |[eɪdʒ]|n.年龄；时代|0|0
aggression |[ˈəɡreʃ(ə)n]|n.侵略|0|0
aggressive |[ˈəɡresɪv]|a.侵略的；咄咄逼人|0|0
ago|[əˈɡəʊ]|ad.以前|0|0
agreement |[əˈɡriːmənt]|n.同意，一致；协定，协议|0|0
agree |[əˈɡriː]|v.同意；应允|0|0
agricultural |[æɡrɪˈkʌltʃər(ə)l]|a.农业的|0|0
agriculture |[ˈæɡrɪkʌltʃə(r)]|n.农业，农学|0|0
ahead |[əˈhed]|ad.在前，向前|0|0
aid |[eɪd]|n.援助；救护；辅助器具|0|0
aim |[eɪm]|n.目的；目标v.计划，打算；瞄准；针对|0|0
aircraft |[ˈeəkrɑːft]|n.飞机(单复数同)|0|0
airmail |[ˈeəmeɪl]|n.航空邮件|0|0
airplane |[ˈeəpleɪn]|n.（美）飞机|0|0
airport |[ˈeəpɔːt]|n.航空站，飞机场|0|0
airspace |[ˈeəspeɪs]|n.领空,（某国的）空域|0|0
air |[eə(r)]|n.空气；大气|0|0
alarm |[əˈlɑːm]|n.警报|0|0
album |[ˈælbəm]|n.相册，影集，集邮簿|0|0
alcoholic |[ælkəˈhɔlɪk]|a./n.含酒精的，酒鬼|0|0
alcohol |[ˈælkəhɔl]|n.含酒精饮料，酒|0|0
algebra |[ˈældʒɪbrə]|n.代数|0|0
alike |[əˈlaɪk]|ad.很相似地，同样地|0|0
alive |[əˈlaɪv]|a.活着的，存在的|0|0
allergic |[əˈlɜːdʒɪk]|a.过敏的，厌恶|0|0
alley |[ˈælɪ]|n.小巷，胡同|0|0
allocate |[ˈæləkeɪt]|v.拨给,划归,分配…给|0|0
allowance |[əˈlaʊəns]|n.津贴，补助|0|0
allow |[əˈlaʊ]|vt.允许，准许|0|0
all |[ɔːl]|ad.全部地a.全（部）;所有的;总;整pron.全部;全体人员|0|0
almost |[ˈɔːlməʊst]|ad.几乎，差不多|0|0
alone |[əˈləʊn]|a.单独的，孤独的|0|0
alongside |[əlɔŋˈsaɪd]|ad.在…旁边,与…同时|0|0
along |[əˈlɔŋ;(US)əˈlɔŋ]|ad.向前；和…一起；一同prep.沿着；顺着|0|0
aloud |[əˈlaʊd]|ad.大声地|0|0
alphabet |[ˈælfəbet]|n.字母表，字母|0|0
already |[ɔːlˈredɪ]|ad.已经|0|0
also |[ˈɔːlsəʊ]|ad.也|0|0
alternative |[ɔːlˈtɜːnətɪv]|a.可供替代,非传统的|0|0
although |[ɔːlˈðəʊ]|conj.虽然，尽管|0|0
altitude |[ˈæltɪtjuːd;(US)ælˈtɪtuːd]|n.海拔高度|0|0
altogether |[ɔːltəˈɡeðə(r)]|ad.总共|0|0
aluminium |[æljʊˈmɪnɪəm]|n.（化）铝|0|0
always |[ˈɔːlweɪz]|ad.总是；一直；永远|0|0
am|[æm]|v.be的人称形式之一|0|0
amateur |[ˈæmətə(r)]|a.业余爱好的|0|0
amaze |[əˈmeɪz]|v.惊奇，惊叹；震惊|0|0
amazing |[əˈmeɪzɪŋ]|a.惊奇,惊叹的;震惊的|0|0
ambassador|[æmˈbæsədə(r)]|n.大使|0|0
ambassadress|[æmˈbæsədə(r)]|n.大使|0|0
ambiguous |[æmˈbɪɡjʊəs]|a.模棱两可的|0|0
ambition |[æmˈbɪʃ(ə)n]|n.目标,野心,雄心,抱负|0|0
ambulance |[ˈæmbjʊləns]|n.救护车|0|0
among |[əˈmʌŋ]|prep.在…中间；在（三个以上）之间|0|0
amount |[əˈmaʊnt]|n./v.金额，数量，总计|0|0
ample |[ˈæmp(ə)l]|a.足够的，丰裕的|0|0
amusement |[əˈmjuːzmənt]|n.娱乐|0|0
amuse |[əˈmjuːz]|vt.（使人）快乐，逗乐|0|0
analysis |[əˈnæləsɪs]|n.分析，分析结果|0|0
analyze|['ænəlaɪz]|v.分析|0|0
ancestor |[ˈænsəstə(r)]|n.祖宗；祖先|0|0
ancient |[ˈeɪnʃənt]|a.古代的，古老的|0|0
and |[ənd,ænd]|conj.和；又；而|0|0
anecdote |[ˈænɪkdəʊt]|n.逸事，趣闻|0|0
anger |[ˈæŋɡə(r)]|n.怒，愤怒|0|0
angle |[ˈæŋɡ(ə)l]|n.角度|0|0
angry |[ˈænɡrɪ]|a.生气的，愤怒的|0|0
animal |[ˈænɪm(ə)l]|n.动物|0|0
ankle |[ˈæŋk(ə)l]|n.踝，踝关节|0|0
anniversary |[ænɪˈvɜːsərɪ]|n.周年纪念日|0|0
announcement |[əˈnaʊnsmənt]|n.通告，通知|0|0
announce |[əˈnaʊns]|vt.宣布，宣告|0|0
annoy |[əˈnɔɪ]|vt.（使）烦恼|0|0
annual |[ˈænjʊəl]|a.每年的，年度的，一年一次的|0|0
another |[əˈnʌðə(r)]|a.再一；另一；别的；不同的pron.另一个|0|0
answer |[ˈɑːnsə(r);(US)ˈænsər]|n.回答,答复;回信;答案v.回答,答复;回信;（作出）答案|0|0
antique |[ænˈtiːk]|n.古董|0|0
ant |[ænt]|n.蚂蚁|0|0
anxiety |[æŋˈzaɪətɪ]|n.担忧，焦虑|0|0
anxious |[ˈæŋkʃəs]|a.忧虑的，焦急的|0|0
anybody |[ˈenɪbɔdɪ]|pron.任何人，无论谁|0|0
anyhow |[ˈenɪhaʊ]|ad.不管怎样|0|0
anyone |[ˈenɪwʌn]|pron.任何人，无论谁|0|0
anything |[ˈenɪθɪŋ]|pron.什么事（物）；任何事（物）|0|0
anywa |[ˈenɪweɪ]|yad.不管怎样|0|0
anywhere |[ˈenɪweə(r)]|ad.任何地方|0|0
any |[ˈenɪ]|pron.（无论）哪一个；哪些任何的；（用于疑问句、否定句）一些；什么|0|0
apartment |[əˈpɑːtmənt]|n.（美）楼中单元房，一套房间；房间|0|0
apart |[əˈpɑːt]|ad,/a.相隔，相距，除外|0|0
apologize |[əˈpɔlədʒaɪz]|vi.道歉，谢罪|0|0
apology |[əˈpɔlədʒɪ]|n.道歉；歉意|0|0
apparent |[əˈpærənt]|a.显而易见|0|0
appeal |[əˈpiːl]|v.上诉，申诉，吸引力|0|0
appearance |[əˈpɪərəns]|n.出现，露面；容貌|0|0
appear |[əˈpɪə(r)]|vi.出现|0|0
appendix|[əˈpendɪks]|n.附录，阑尾|0|0
appetite |[ˈæpɪtaɪt]|n.食欲，胃口|0|0
applaud |[əˈplɔːd]|v./n.鼓掌,赞许,赞赏|0|0
apple |[ˈæp(ə)l]|n.苹果|0|0
applicant |[ˈæplɪkənt]|n.申请人|0|0
application |[æplɪˈkeɪʃ(ə)n]|n.申请|0|0
apply|[əˈplaɪ]|v.申请|0|0
appointment |[əˈpɔɪntmənt]|n.约会|0|0
appoint |[əˈpɔɪnt]|v.任命，委任，安排，确定（时间，地点）|0|0
appreciate |[əˈpriːʃɪeɪt]|v.欣赏；感激|0|0
appreciation |[əpriːʃɪˈeɪʃ(ə)n]|n.欣赏,鉴定,评估|0|0
approach |[əˈprəʊtʃ]|n./v.靠近，接近，建议，要求|0|0
appropriate |[əˈprəʊprɪət]|a.合适的，恰当的|0|0
approve |[əˈpruːv]|v.赞成,同意,批准,通过|0|0
approximately |[əprɔksɪˈmətlɪ]|ad.近似，大约|0|0
apron |[ˈeɪprən]|n.（机场的）停机坪|0|0
arbitrary |[ˈɑːbɪtrərɪ;(US)ˈɑːrbɪtrerɪ]|a.随心所欲的，独裁的，专断的|0|0
architecture |[ˈɑːkɪtektʃə(r)]|n.建筑学，建筑设计，风格|0|0
architect |[ˈɑːkɪtekt]|n.建筑师，设计师|0|0
arch |[ɑːtʃ]|n.拱，拱门|0|0
area |[ˈeərɪə]|n.面积；地域，地方，区域；范围，领域|0|0
are |[ɑː(r)]|v.(be)是|0|0
argue|[ˈɑːɡjuː]|vi.争辩，争论|0|0
argument |[ˈɑːɡjʊmənt]|n.争论，辩论|0|0
arise|[əˈraɪz]|vi.起来，升起；出现|0|0
arise(arose,arisen)|[əˈraɪz]|vi.起来，升起；出现|0|0
arisen|[əˈraɪz]|vi.起来，升起；出现|0|0
arithmetic |[əˈrɪθmətɪk]|n.算术|0|0
armchair |[ɑːmˈtʃeə(r)]|n.扶手椅|0|0
army |[ˈɑːmɪ]|n.军队|0|0
arm |[ɑːm]|n.臂,支架v.以…装备,武装起来n.（美）武器,武力|0|0
arose|[əˈraɪz]|vi.起来，升起；出现|0|0
around |[əˈraʊnd]|ad.在周围；在附近prep.在……周围；大约|0|0
arrangement|[əˈreɪndʒmənt]|n.安排，布置|0|0
arrange |[əˈreɪndʒ]|v.安排，布置|0|0
arrest |[əˈrest]|v.逮捕，拘留|0|0
arrival |[əˈraɪv(ə)l]|n.到来，到达|0|0
arrive |[əˈraɪv]|vi.到达；达到|0|0
arrow |[ˈærəʊ]|n.箭；箭头|0|0
article |[ˈɑːtɪk(ə)l]|n.文章;东西,物品;冠词|0|0
artificial |[ɑːtɪˈfɪʃ(ə)l]|a.人工的，人造的|0|0
artist |[ˈɑːtɪst]|n.艺术家|0|0
art |[ɑːt]|n.艺术，美术；技艺|0|0
ashamed |[əˈʃeɪmd]|a.惭愧；害臊|0|0
ash |[æʃ]|n.灰；灰末|0|0
aside |[əˈsaɪd]|ad.在旁边|0|0
ask |[ɑːsk]|v.问；请求，要求；邀请|0|0
asleep |[əˈsliːp]|a.睡着的，熟睡|0|0
aspect |[ˈæspekt]|n.方面，外观，外表|0|0
assessment |[əˈsesmənt]|n.看法，评价|0|0
assess |[əˈses]|v.评价,评定（性质,质量）|0|0
assist|[əˈsɪst]|v.帮助，协助|0|0
assistance |[əˈsɪst(ə)ns]|n.帮助，援助，支持|0|0
assistant |[əˈsɪst(ə)nt]|n.助手，助理|0|0
associate |[əˈsəʊʃɪeɪt]|v.联想，联系|0|0
association |[əsəʊsɪˈeɪʃ(ə)n]|n.协会，社团，联系|0|0
assume |[əˈsjuːm;(US)əˈsuːm]|v.假定，假设|0|0
assumption |[əˈsʌmpʃ(ə)n]|n.假定，假设|0|0
astonish |[əˈstɔnɪʃ]|vt.使惊讶|0|0
astronaut |[ˈæstrənɔːt]|n.宇航员|0|0
astronomer |[əˈstrɔnəmə(r)]|n.天文学家|0|0
astronomy |[əˈstrɔnəmɪ]|n.天文学|0|0
as |[əz,æz]|ad.&conj.像……一样；如同；因为prep.作为，当做|0|0
ate|[eɪt]|(eat的过去式)v.吃|0|0
athlete |[ˈæθliːt]|n.运动员|0|0
athletics |[æθˈletɪks]|n.田径|0|0
athletic |[æθˈletɪk]|a.健壮的,体育运动的|0|0
atmosphere |[ˈætməsfɪə(r)]|n.大气；气氛|0|0
atom |[ˈætəm]|n.原子，微粒|0|0
attach |[əˈtætʃ]|v.把…固定，重视|0|0
attack |[əˈtæk]|vt./n.攻击，袭击|0|0
attain |[əˈteɪn]|v.（经过努力）获得,得到|0|0
attempt |[əˈtempt]|vt.试图，尝试|0|0
attend |[əˈtend]|v.看护，照料，服侍；出席，参加|0|0
attention |[əˈtenʃ(ə)n]|n.注意，关心|0|0
attentively |[ə'tentɪvli]|ad.注意地|0|0
attitude |[ˈætɪtjuːd;(US)ˈætɪtʊd]|n.态度，看法|0|0
attraction |[əˈtrækʃ(ə)n]|n.吸引，爱慕|0|0
attractive |[əˈtræktɪv]|a.迷人的，有吸引力的|0|0
attract |[əˈtrækt]|v.吸引，引起|0|0
at |[æt]|prep.在（几点钟）;在（某处）|0|0
audience |[ˈɔːdɪəns]|n.观众，听众|0|0
aunt |[ɑːnt;(US)ænt]|n.伯母；舅母；婶；姑；姨|0|0
authentic |[ɜːˈθentɪk]|a.真正的，真品的|0|0
authority|[ɔːˈθɔrɪtɪ]|n.权力,权威,威信,官方|0|0
author |[ˈɔːθə(r)]|n.作者，作家|0|0
automatic |[ɔːtəˈmætɪk]|a.自动的，机械的|0|0
autonomous |[ɔːˈtɔnəməs]|a.自治的，自主的|0|0
autumn |[ˈɔːtəm]|n.秋天，秋季|0|0
available |[ˈɔːtəm]|a.可获得的，有空的|0|0
avenue |[ˈævənjuːˈævənuː]|n.大道|0|0
average |[ˈævərɪdʒ]|a.平均；普通的n.平均数|0|0
avoid |[əˈvɔɪd]|v.避免，躲开，逃避|0|0
